filename,width,height,class,xmin,ymin,xmax,ymax
178.png,300,300,glass,98,56,300,201
178.png,300,300,trash,60,120,300,300
4000.png,300,300,metal,10,47,250,227
4000.png,300,300,glass,34,170,223,300
4000.png,300,300,trash,83,10,300,163
4000.png,300,300,plastic,90,154,300,300
7102.png,300,300,cardboard,74,42,225,170
7102.png,300,300,trash,82,151,260,300
7102.png,300,300,glass,64,35,300,181
7102.png,300,300,plastic,60,152,300,300
9697.png,300,300,cardboard,10,10,250,190
9697.png,300,300,glass,96,120,283,300
9697.png,300,300,plastic,127,51,300,197
9697.png,300,300,trash,110,144,300,300
2032.png,300,300,paper,31,34,252,205
2032.png,300,300,trash,46,144,188,300
2032.png,300,300,glass,111,10,300,158
2032.png,300,300,plastic,60,171,300,300
2659.png,300,300,paper,10,10,250,190
2659.png,300,300,plastic,57,120,284,300
2659.png,300,300,trash,101,62,300,217
2659.png,300,300,glass,60,120,300,300
8754.png,300,300,metal,10,32,250,212
8754.png,300,300,glass,65,120,300,300
8754.png,300,300,plastic,112,22,300,160
8754.png,300,300,trash,60,134,300,300
802.png,300,300,cardboard,10,10,250,190
802.png,300,300,trash,99,155,268,300
802.png,300,300,plastic,60,44,300,195
802.png,300,300,glass,120,145,300,300
6973.png,300,300,metal,13,61,240,241
6973.png,300,300,glass,14,150,247,300
6973.png,300,300,trash,129,25,300,173
6973.png,300,300,plastic,142,179,300,300
1707.png,300,300,paper,17,10,254,141
1707.png,300,300,trash,33,145,270,300
1707.png,300,300,glass,62,60,300,240
1707.png,300,300,plastic,60,171,300,300
2.png,300,300,metal,43,58,283,238
2.png,300,300,glass,93,143,284,300
2.png,300,300,plastic,80,24,300,172
2.png,300,300,trash,63,120,300,300
952.png,300,300,paper,35,10,268,190
952.png,300,300,plastic,76,151,270,300
952.png,300,300,trash,110,11,300,167
952.png,300,300,glass,101,198,300,300
9916.png,300,300,cardboard,10,10,218,190
9916.png,300,300,plastic,60,135,300,300
9916.png,300,300,trash,101,32,300,195
9916.png,300,300,glass,156,159,300,300
3816.png,300,300,metal,48,15,251,175
3816.png,300,300,plastic,88,182,242,300
3816.png,300,300,glass,60,36,300,147
3816.png,300,300,trash,130,153,300,300
4391.png,300,300,cardboard,10,10,250,190
4391.png,300,300,plastic,75,147,289,300
4391.png,300,300,trash,65,10,300,190
4391.png,300,300,glass,60,120,300,300
9114.png,300,300,metal,25,35,189,180
9114.png,300,300,glass,29,167,241,300
9114.png,300,300,trash,123,37,300,192
9114.png,300,300,plastic,72,144,300,300
2452.png,300,300,paper,60,10,300,190
2452.png,300,300,glass,77,147,295,300
2452.png,300,300,trash,60,14,300,194
2452.png,300,300,plastic,60,190,300,280
4933.png,300,300,paper,40,35,249,187
4933.png,300,300,trash,10,120,235,300
4933.png,300,300,glass,65,10,300,190
4933.png,300,300,plastic,88,130,300,300
2162.png,300,300,cardboard,10,10,250,190
2162.png,300,300,plastic,60,120,300,300
2162.png,300,300,trash,131,17,300,197
2162.png,300,300,glass,67,150,300,300
8698.png,300,300,paper,10,15,250,195
8698.png,300,300,plastic,29,165,227,300
8698.png,300,300,trash,125,53,300,201
8698.png,300,300,glass,90,126,300,300
5218.png,300,300,paper,32,10,272,190
5218.png,300,300,glass,10,126,220,300
5218.png,300,300,plastic,60,53,300,201
5218.png,300,300,trash,74,137,300,300
4918.png,300,300,paper,16,10,256,172
4918.png,300,300,plastic,80,120,289,300
4918.png,300,300,trash,95,53,300,195
4918.png,300,300,glass,106,120,300,300
225.png,300,300,paper,12,31,196,204
225.png,300,300,glass,66,120,300,300
225.png,300,300,trash,103,21,300,174
225.png,300,300,plastic,83,120,300,300
5110.png,300,300,cardboard,10,35,250,188
5110.png,300,300,trash,81,168,261,300
5110.png,300,300,glass,60,59,300,231
5110.png,300,300,plastic,71,120,300,300
6384.png,300,300,metal,23,15,263,195
6384.png,300,300,glass,22,120,233,300
6384.png,300,300,trash,109,28,300,208
6384.png,300,300,plastic,88,133,300,300
3958.png,300,300,cardboard,10,10,250,190
3958.png,300,300,trash,101,157,270,300
3958.png,300,300,plastic,142,54,300,234
3958.png,300,300,glass,99,140,300,300
315.png,300,300,metal,23,17,236,197
315.png,300,300,trash,45,144,235,300
315.png,300,300,plastic,64,10,300,190
315.png,300,300,glass,117,120,300,300
6893.png,300,300,metal,59,10,273,189
6893.png,300,300,plastic,60,120,300,300
6893.png,300,300,glass,107,46,300,197
6893.png,300,300,trash,125,152,300,300
16.png,300,300,metal,74,41,229,181
16.png,300,300,plastic,10,120,250,300
16.png,300,300,glass,109,69,300,249
16.png,300,300,trash,63,145,300,300
8863.png,300,300,cardboard,10,10,250,190
8863.png,300,300,glass,67,172,229,300
8863.png,300,300,plastic,83,10,300,190
8863.png,300,300,trash,92,120,300,300
231.png,300,300,cardboard,10,10,250,190
231.png,300,300,glass,34,170,223,300
231.png,300,300,plastic,106,34,300,183
231.png,300,300,trash,60,134,300,300
3091.png,300,300,paper,56,40,229,166
3091.png,300,300,plastic,10,120,250,300
3091.png,300,300,glass,74,67,300,181
3091.png,300,300,trash,80,120,300,300
773.png,300,300,paper,33,12,214,192
773.png,300,300,glass,90,148,300,300
773.png,300,300,trash,125,53,300,201
773.png,300,300,plastic,83,147,300,300
6705.png,300,300,metal,60,82,300,262
6705.png,300,300,glass,86,120,277,300
6705.png,300,300,trash,95,44,300,180
6705.png,300,300,plastic,60,134,300,300
9383.png,300,300,cardboard,10,10,250,190
9383.png,300,300,glass,77,147,295,300
9383.png,300,300,plastic,71,39,300,219
9383.png,300,300,trash,127,120,300,300
2759.png,300,300,cardboard,10,10,250,190
2759.png,300,300,plastic,71,120,300,300
2759.png,300,300,glass,120,10,300,160
2759.png,300,300,trash,60,120,300,300
7268.png,300,300,paper,10,84,250,264
7268.png,300,300,plastic,100,152,293,300
7268.png,300,300,trash,110,11,300,167
7268.png,300,300,glass,119,166,300,300
5307.png,300,300,cardboard,14,10,222,190
5307.png,300,300,trash,50,120,219,300
5307.png,300,300,glass,60,10,300,190
5307.png,300,300,plastic,146,166,300,300
3358.png,300,300,paper,50,61,257,211
3358.png,300,300,trash,10,120,235,300
3358.png,300,300,glass,60,29,300,141
3358.png,300,300,plastic,106,120,300,300
5112.png,300,300,metal,60,10,300,190
5112.png,300,300,plastic,10,120,250,300
5112.png,300,300,glass,115,10,300,190
5112.png,300,300,trash,60,120,300,300
1653.png,300,300,paper,10,45,250,225
1653.png,300,300,trash,31,149,268,300
1653.png,300,300,plastic,60,10,300,139
1653.png,300,300,glass,60,120,300,300
7212.png,300,300,paper,10,42,224,222
7212.png,300,300,trash,25,120,198,300
7212.png,300,300,plastic,70,10,300,171
7212.png,300,300,glass,99,140,300,300
2462.png,300,300,metal,86,46,248,169
2462.png,300,300,glass,71,120,254,300
2462.png,300,300,trash,120,38,300,164
2462.png,300,300,plastic,124,132,300,300
1730.png,300,300,metal,84,53,279,202
1730.png,300,300,plastic,10,120,190,300
1730.png,300,300,trash,117,52,300,193
1730.png,300,300,glass,64,154,300,300
9034.png,300,300,cardboard,10,10,250,190
9034.png,300,300,trash,56,120,229,300
9034.png,300,300,glass,103,10,300,163
9034.png,300,300,plastic,60,120,300,300
1359.png,300,300,metal,69,93,265,273
1359.png,300,300,trash,79,123,281,300
1359.png,300,300,plastic,71,39,300,219
1359.png,300,300,glass,60,142,300,300
1904.png,300,300,paper,68,66,215,197
1904.png,300,300,glass,60,142,300,300
1904.png,300,300,trash,70,10,300,190
1904.png,300,300,plastic,60,149,300,300
5597.png,300,300,metal,57,36,241,216
5597.png,300,300,trash,66,137,263,300
5597.png,300,300,glass,60,38,300,218
5597.png,300,300,plastic,83,159,300,300
7357.png,300,300,metal,68,34,300,214
7357.png,300,300,glass,60,128,300,300
7357.png,300,300,trash,109,28,300,208
7357.png,300,300,plastic,60,120,300,300
6681.png,300,300,metal,99,70,236,176
6681.png,300,300,glass,14,150,247,300
6681.png,300,300,trash,115,58,300,200
6681.png,300,300,plastic,60,190,300,280
9915.png,300,300,metal,69,58,300,238
9915.png,300,300,glass,10,149,203,300
9915.png,300,300,trash,91,10,300,186
9915.png,300,300,plastic,107,152,300,300
4587.png,300,300,metal,10,64,250,244
4587.png,300,300,trash,79,123,281,300
4587.png,300,300,plastic,110,57,300,205
4587.png,300,300,glass,129,120,300,300
2953.png,300,300,cardboard,18,10,258,171
2953.png,300,300,plastic,110,164,300,300
2953.png,300,300,trash,101,33,300,206
2953.png,300,300,glass,113,120,300,300
2049.png,300,300,paper,16,10,256,172
2049.png,300,300,plastic,10,134,250,300
2049.png,300,300,glass,156,64,300,194
2049.png,300,300,trash,113,157,300,300
8913.png,300,300,metal,60,58,300,238
8913.png,300,300,trash,10,120,229,300
8913.png,300,300,glass,89,69,300,249
8913.png,300,300,plastic,120,152,300,300
3857.png,300,300,paper,19,10,223,190
3857.png,300,300,glass,60,120,300,300
3857.png,300,300,plastic,112,22,300,160
3857.png,300,300,trash,86,124,300,300
5708.png,300,300,cardboard,10,77,245,257
5708.png,300,300,plastic,10,145,213,300
5708.png,300,300,trash,119,28,300,207
5708.png,300,300,glass,103,147,300,300
4944.png,300,300,metal,77,61,222,191
4944.png,300,300,glass,96,190,230,300
4944.png,300,300,plastic,100,16,300,196
4944.png,300,300,trash,120,174,300,300
7963.png,300,300,metal,105,63,300,192
7963.png,300,300,trash,73,147,300,300
7963.png,300,300,plastic,60,65,300,245
7963.png,300,300,glass,60,124,300,300
780.png,300,300,metal,99,70,236,176
780.png,300,300,plastic,76,162,264,300
780.png,300,300,glass,87,27,300,207
780.png,300,300,trash,60,138,300,300
447.png,300,300,metal,10,23,193,194
447.png,300,300,glass,23,179,183,300
447.png,300,300,plastic,60,30,300,210
447.png,300,300,trash,92,133,300,300
5954.png,300,300,metal,60,48,300,228
5954.png,300,300,plastic,87,178,234,300
5954.png,300,300,trash,61,10,300,190
5954.png,300,300,glass,135,120,300,300
1418.png,300,300,cardboard,10,10,218,190
1418.png,300,300,glass,107,120,278,300
1418.png,300,300,plastic,60,44,300,224
1418.png,300,300,trash,114,121,300,300
2644.png,300,300,metal,37,81,277,261
2644.png,300,300,trash,53,121,239,300
2644.png,300,300,glass,87,27,300,207
2644.png,300,300,plastic,123,152,300,300
2598.png,300,300,metal,10,64,250,244
2598.png,300,300,trash,82,151,260,300
2598.png,300,300,glass,141,71,300,187
2598.png,300,300,plastic,86,147,300,300
7215.png,300,300,cardboard,10,10,250,190
7215.png,300,300,plastic,55,120,284,300
7215.png,300,300,glass,60,51,300,231
7215.png,300,300,trash,131,155,300,300
7998.png,300,300,paper,10,45,250,225
7998.png,300,300,trash,10,120,207,300
7998.png,300,300,plastic,110,57,300,205
7998.png,300,300,glass,111,152,300,300
630.png,300,300,metal,25,35,189,180
630.png,300,300,plastic,81,179,239,300
630.png,300,300,glass,88,50,300,194
630.png,300,300,trash,120,168,300,300
3057.png,300,300,cardboard,10,10,250,190
3057.png,300,300,trash,59,124,273,300
3057.png,300,300,glass,74,65,300,245
3057.png,300,300,plastic,88,130,300,300
6433.png,300,300,paper,44,11,229,181
6433.png,300,300,trash,97,151,283,300
6433.png,300,300,plastic,97,17,300,176
6433.png,300,300,glass,112,120,300,300
3444.png,300,300,cardboard,10,10,250,190
3444.png,300,300,trash,70,162,257,300
3444.png,300,300,glass,60,17,300,197
3444.png,300,300,plastic,142,191,300,300
5848.png,300,300,metal,60,47,300,227
5848.png,300,300,trash,10,120,250,300
5848.png,300,300,plastic,94,10,300,154
5848.png,300,300,glass,132,139,300,300
2282.png,300,300,metal,60,58,300,238
2282.png,300,300,plastic,110,164,300,300
2282.png,300,300,trash,115,58,300,200
2282.png,300,300,glass,80,128,300,300
8393.png,300,300,paper,10,10,230,188
8393.png,300,300,trash,97,152,248,300
8393.png,300,300,plastic,118,69,300,176
8393.png,300,300,glass,138,172,300,300
5794.png,300,300,paper,31,35,271,215
5794.png,300,300,glass,11,139,179,300
5794.png,300,300,trash,109,47,300,160
5794.png,300,300,plastic,106,120,300,300
3154.png,300,300,paper,51,24,291,204
3154.png,300,300,plastic,24,120,182,300
3154.png,300,300,glass,101,52,300,154
3154.png,300,300,trash,92,120,300,300
9968.png,300,300,cardboard,10,10,250,190
9968.png,300,300,plastic,76,162,264,300
9968.png,300,300,trash,63,10,300,190
9968.png,300,300,glass,89,120,300,300
9400.png,300,300,paper,37,10,219,167
9400.png,300,300,plastic,65,123,257,300
9400.png,300,300,glass,62,60,300,240
9400.png,300,300,trash,60,120,300,300
6717.png,300,300,paper,35,10,268,190
6717.png,300,300,glass,74,158,223,300
6717.png,300,300,trash,60,10,300,190
6717.png,300,300,plastic,105,165,300,300
593.png,300,300,cardboard,28,31,249,195
593.png,300,300,glass,60,180,300,300
593.png,300,300,plastic,83,41,300,194
593.png,300,300,trash,131,155,300,300
1813.png,300,300,metal,47,16,214,157
1813.png,300,300,plastic,60,190,300,280
1813.png,300,300,trash,76,15,300,145
1813.png,300,300,glass,111,170,300,300
3718.png,300,300,cardboard,10,57,250,237
3718.png,300,300,glass,49,145,229,300
3718.png,300,300,trash,60,10,300,176
3718.png,300,300,plastic,106,151,300,300
9216.png,300,300,metal,69,93,265,273
9216.png,300,300,glass,77,178,205,300
9216.png,300,300,plastic,85,45,300,175
9216.png,300,300,trash,81,120,300,300
8268.png,300,300,cardboard,10,10,250,190
8268.png,300,300,plastic,100,152,293,300
8268.png,300,300,trash,60,35,300,215
8268.png,300,300,glass,87,158,300,300
7337.png,300,300,paper,10,41,242,207
7337.png,300,300,plastic,38,165,255,300
7337.png,300,300,glass,159,63,300,179
7337.png,300,300,trash,60,120,300,300
682.png,300,300,cardboard,10,10,250,190
682.png,300,300,trash,92,158,277,300
682.png,300,300,plastic,104,31,300,168
682.png,300,300,glass,130,120,300,300
4004.png,300,300,metal,57,47,227,211
4004.png,300,300,trash,70,162,257,300
4004.png,300,300,glass,111,74,300,204
4004.png,300,300,plastic,146,166,300,300
3239.png,300,300,paper,31,34,252,205
3239.png,300,300,plastic,10,120,250,300
3239.png,300,300,trash,122,41,300,190
3239.png,300,300,glass,112,120,300,300
5943.png,300,300,paper,25,79,265,259
5943.png,300,300,plastic,75,147,289,300
5943.png,300,300,trash,131,17,300,197
5943.png,300,300,glass,105,135,300,300
7454.png,300,300,cardboard,10,10,250,190
7454.png,300,300,glass,83,120,294,300
7454.png,300,300,trash,73,25,300,183
7454.png,300,300,plastic,112,162,300,300
671.png,300,300,cardboard,10,10,250,190
671.png,300,300,plastic,57,120,293,300
671.png,300,300,glass,91,32,300,189
671.png,300,300,trash,95,158,300,300
9271.png,300,300,cardboard,10,10,250,190
9271.png,300,300,trash,49,120,269,300
9271.png,300,300,plastic,60,10,300,100
9271.png,300,300,glass,151,158,300,300
5194.png,300,300,paper,10,10,240,190
5194.png,300,300,trash,44,136,277,300
5194.png,300,300,glass,94,10,300,184
5194.png,300,300,plastic,60,120,300,300
40.png,300,300,paper,10,45,250,225
40.png,300,300,glass,60,120,300,300
40.png,300,300,plastic,96,48,300,179
40.png,300,300,trash,116,149,300,300
6159.png,300,300,paper,63,61,242,206
6159.png,300,300,trash,10,120,231,300
6159.png,300,300,plastic,110,36,300,216
6159.png,300,300,glass,67,150,300,300
8529.png,300,300,paper,28,10,268,190
8529.png,300,300,glass,68,120,255,300
8529.png,300,300,trash,89,37,300,213
8529.png,300,300,plastic,88,130,300,300
4404.png,300,300,cardboard,10,10,227,190
4404.png,300,300,trash,84,126,291,300
4404.png,300,300,plastic,90,10,300,156
4404.png,300,300,glass,156,170,300,300
5339.png,300,300,paper,10,10,250,190
5339.png,300,300,glass,95,164,286,300
5339.png,300,300,trash,116,36,300,187
5339.png,300,300,plastic,73,120,300,300
4748.png,300,300,cardboard,10,10,250,190
4748.png,300,300,glass,83,120,294,300
4748.png,300,300,plastic,124,42,300,210
4748.png,300,300,trash,92,133,300,300
403.png,300,300,metal,80,68,284,248
403.png,300,300,plastic,84,191,242,300
403.png,300,300,glass,156,48,300,189
403.png,300,300,trash,131,156,300,300
1840.png,300,300,cardboard,10,10,237,158
1840.png,300,300,trash,35,140,203,300
1840.png,300,300,plastic,150,36,300,173
1840.png,300,300,glass,113,120,300,300
8735.png,300,300,cardboard,10,10,250,190
8735.png,300,300,glass,66,120,279,300
8735.png,300,300,trash,132,17,300,177
8735.png,300,300,plastic,110,164,300,300
165.png,300,300,paper,10,10,250,190
165.png,300,300,plastic,10,120,197,300
165.png,300,300,glass,64,35,300,181
165.png,300,300,trash,66,120,300,300
2062.png,300,300,metal,10,44,151,203
2062.png,300,300,glass,73,184,214,300
2062.png,300,300,plastic,127,10,300,134
2062.png,300,300,trash,137,177,300,300
3195.png,300,300,metal,10,10,229,190
3195.png,300,300,glass,23,186,249,300
3195.png,300,300,plastic,80,36,300,216
3195.png,300,300,trash,139,167,300,300
6828.png,300,300,paper,50,61,257,211
6828.png,300,300,glass,33,158,246,300
6828.png,300,300,plastic,60,10,300,190
6828.png,300,300,trash,114,121,300,300
5992.png,300,300,metal,61,75,231,202
5992.png,300,300,glass,13,120,253,300
5992.png,300,300,trash,92,44,300,211
5992.png,300,300,plastic,124,161,300,300
7356.png,300,300,paper,10,10,217,189
7356.png,300,300,glass,43,159,187,300
7356.png,300,300,trash,67,42,300,206
7356.png,300,300,plastic,97,145,300,300
8327.png,300,300,metal,61,54,225,202
8327.png,300,300,plastic,60,171,300,300
8327.png,300,300,glass,99,10,300,170
8327.png,300,300,trash,119,121,300,300
751.png,300,300,cardboard,10,10,206,190
751.png,300,300,glass,96,120,283,300
751.png,300,300,trash,119,42,300,161
751.png,300,300,plastic,119,130,300,300
794.png,300,300,metal,10,47,250,227
794.png,300,300,glass,60,120,300,300
794.png,300,300,trash,89,37,300,213
794.png,300,300,plastic,60,171,300,300
3898.png,300,300,paper,44,11,229,181
3898.png,300,300,glass,115,120,300,300
3898.png,300,300,trash,109,28,300,208
3898.png,300,300,plastic,60,120,300,300
9823.png,300,300,cardboard,10,10,250,190
9823.png,300,300,plastic,87,178,234,300
9823.png,300,300,glass,138,63,300,191
9823.png,300,300,trash,131,157,300,300
2044.png,300,300,metal,71,29,276,193
2044.png,300,300,glass,99,140,300,300
2044.png,300,300,plastic,71,39,300,219
2044.png,300,300,trash,94,173,300,300
6444.png,300,300,paper,22,10,225,190
6444.png,300,300,glass,73,184,214,300
6444.png,300,300,plastic,71,23,300,169
6444.png,300,300,trash,125,152,300,300
7812.png,300,300,cardboard,43,10,283,190
7812.png,300,300,glass,56,120,241,300
7812.png,300,300,plastic,90,10,300,156
7812.png,300,300,trash,111,120,300,300
4095.png,300,300,paper,10,21,222,201
4095.png,300,300,trash,95,157,282,300
4095.png,300,300,plastic,142,77,300,186
4095.png,300,300,glass,151,158,300,300
2543.png,300,300,metal,57,36,241,216
2543.png,300,300,trash,60,120,300,300
2543.png,300,300,glass,156,48,300,189
2543.png,300,300,plastic,97,141,300,300
8726.png,300,300,cardboard,10,10,250,190
8726.png,300,300,plastic,48,132,224,300
8726.png,300,300,glass,60,10,300,190
8726.png,300,300,trash,80,120,300,300
9300.png,300,300,metal,19,22,259,202
9300.png,300,300,glass,37,120,262,300
9300.png,300,300,plastic,120,37,300,185
9300.png,300,300,trash,73,142,300,300
9393.png,300,300,metal,10,10,200,180
9393.png,300,300,trash,10,120,250,300
9393.png,300,300,glass,60,17,300,197
9393.png,300,300,plastic,60,120,300,300
1152.png,300,300,paper,85,10,224,190
1152.png,300,300,trash,33,145,270,300
1152.png,300,300,plastic,60,32,300,212
